Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Education Encoded,LoyaltyStatus Encoded,FlightsTotal,KMPerFlight,FlightsRatioAccompanied,DistanceRatioRedeemedPoints,Flights2019,FlightsJan,FlightsFeb,FlightsMar,FlightsApr,FlightsMay,FlightsJun,FlightsJul,FlightsAug,FlightsSep,FlightsOct,FlightsNov,FlightsDec,Flights2020,Flights2021,FlightsGrowth2020vs2019%,FlightsGrowth2021vs2020%,MonthlyFlightVariance,CLVperPointsRedeemed,Months Enrolled
232907,Nova Scotia,Halifax,male,College,Urban,0.0,Single,Star,2019-02-01,2020-07-25,6553.94,Standard,2,1,40,1598.9,0.68,0.18,19,21,0,0,4,0,2,13,0,0,0,0,0,21,0,10.53,-100.0,7.786500000000003,0.58,18
814748,British Columbia,Vancouver,male,Bachelor,Rural,74424.0,Married,Star,2017-09-08,2021-09-29,6554.39,Standard,3,1,243,1835.93,0.13,0.02,79,10,3,23,26,9,52,11,37,17,15,25,15,88,76,11.39,-13.64,30.562539682539676,0.69,49
222702,Ontario,Thunder Bay,female,College,Urban,0.0,Single,Star,2019-11-17,2020-10-05,6556.1,Standard,2,1,61,1641.07,0.28,0.0,29,0,0,0,21,28,8,0,0,4,0,0,0,32,0,10.34,-100.0,15.993587301587302,0.0,11
427388,British Columbia,Vancouver,male,College,Urban,0.0,Married,Star,2020-03-11,2020-11-11,6677.42,Standard,2,1,87,1668.85,0.2,0.0,41,0,0,0,0,0,0,27,30,23,0,8,0,46,0,12.2,-100.0,25.586634920634914,0.0,8
444661,British Columbia,Dawson Creek,female,High School or Below,Urban,18400.0,Married,Star,2018-09-10,2020-03-27,6701.77,Standard,1,1,49,537.82,0.16,0.0,23,21,0,28,0,0,0,0,0,0,0,0,0,26,0,13.04,-100.0,15.956349206349206,0.0,19
951116,Ontario,Toronto,female,Bachelor,Urban,33288.0,Married,Star,2020-12-02,2021-08-02,6756.65,Standard,3,1,54,2664.13,0.39,0.0,0,3,5,5,11,0,8,9,13,0,0,0,0,0,54,0.0,0.0,11.8,0.0,8
763618,Ontario,Toronto,female,College,Rural,0.0,Single,Star,2019-08-21,2020-04-21,6781.27,Standard,2,1,57,1207.37,0.0,0.0,27,11,17,28,0,0,0,0,0,0,0,0,0,30,0,11.11,-100.0,15.107714285714279,0.0,8
888901,British Columbia,Vancouver,male,Bachelor,Rural,22492.0,Divorced,Star,2019-05-02,2020-01-02,6819.23,Standard,3,1,17,243.53,0.0,0.0,8,17,0,0,0,0,0,0,0,0,0,0,0,9,0,12.5,-100.0,3.9567857142857137,0.0,8
400404,Alberta,Edmonton,female,College,Suburban,0.0,Divorced,Star,2019-02-24,2020-11-20,6846.15,Standard,2,1,154,1076.62,0.29,0.11,73,8,0,27,17,17,17,13,34,0,0,21,0,81,0,10.96,-100.0,30.279071428571427,0.36,21
797675,British Columbia,Vancouver,male,Bachelor,Rural,30816.0,Married,Star,2018-04-22,2020-11-16,6861.75,Standard,3,1,165,1460.92,0.28,0.11,78,15,19,19,21,13,21,0,0,28,25,4,0,87,0,11.54,-100.0,27.597928571428568,0.25,31
542089,Ontario,Toronto,male,College,Suburban,0.0,Single,Star,2019-09-24,2020-05-24,6947.84,Standard,2,1,28,943.96,0.46,0.0,14,23,6,0,0,0,0,0,0,0,0,0,0,15,0,7.14,-100.0,7.267642857142856,0.0,8
677976,Quebec,Montreal,female,Bachelor,Suburban,25411.0,Married,Star,2020-08-05,2021-04-05,6965.42,Standard,3,1,43,2545.51,0.12,0.0,9,10,3,0,11,0,0,0,0,4,11,4,0,10,24,11.11,140.0,7.379396825396827,0.0,8
691700,British Columbia,Dawson Creek,female,College,Suburban,0.0,Single,Star,2018-04-17,2021-08-03,7007.27,Standard,2,1,238,1299.61,0.37,0.04,86,15,17,34,13,24,40,51,25,0,11,10,0,96,56,11.63,-41.67,34.60920634920635,0.52,40
186539,Quebec,Montreal,male,Master,Rural,26806.0,Married,Star,2017-12-06,2021-12-07,7019.18,Standard,4,1,167,2190.86,0.28,0.04,46,14,20,30,12,20,11,4,21,21,14,0,0,51,70,10.87,37.25,27.05551587301588,0.45,48
780104,Ontario,Toronto,female,Bachelor,Urban,85412.0,Divorced,Star,2017-02-08,2020-01-15,7060.21,Standard,3,1,10,1613.1,0.8,0.0,4,10,0,0,0,0,0,0,0,0,0,0,0,5,0,25.0,-100.0,1.2212301587301582,0.0,35
152499,British Columbia,Vancouver,male,Doctor,Rural,19794.0,Married,Star,2020-08-12,2021-04-12,7138.17,Standard,5,1,82,961.13,0.22,0.06,28,3,4,3,13,0,0,0,0,19,27,13,0,31,23,10.71,-25.81,18.317928571428574,1.47,8
346532,Ontario,Kingston,male,College,Suburban,0.0,Single,Star,2016-11-16,2020-01-31,7205.02,Standard,2,1,2,8916.0,1.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-100.0,0.04884920634920635,0.0,38
252082,Newfoundland,St. John's,male,Bachelor,Rural,60345.0,Single,Star,2017-05-30,2021-09-02,7229.33,Standard,3,1,193,1772.15,0.32,0.03,63,32,17,6,23,27,2,3,15,26,11,0,30,70,60,11.11,-14.29,28.091587301587307,0.76,51
456177,British Columbia,Vancouver,female,Bachelor,Suburban,86448.0,Married,Star,2021-04-18,2021-12-18,7234.14,2021 Promotion,3,1,56,1422.7,0.05,0.0,0,0,0,0,0,11,0,0,12,9,12,0,12,0,56,0.0,0.0,15.625396825396829,0.0,8
266298,Ontario,Toronto,female,Bachelor,Rural,63267.0,Single,Star,2019-12-19,2020-08-19,7247.21,Standard,3,1,59,2205.61,0.46,0.0,28,17,0,0,4,0,0,38,0,0,0,0,0,31,0,10.71,-100.0,22.3280873015873,0.0,8
985765,Manitoba,Winnipeg,female,Bachelor,Urban,34062.0,Married,Star,2019-04-02,2021-09-26,7295.33,Standard,3,1,233,2520.27,0.37,0.04,90,19,19,12,23,25,31,30,21,9,17,0,27,100,43,11.11,-57.0,22.27063492063492,0.31,30
634269,New Brunswick,Moncton,male,College,Urban,0.0,Single,Star,2018-02-28,2020-12-08,7324.29,Standard,2,1,110,3993.21,0.33,0.0,52,2,0,13,6,2,15,13,4,23,2,19,11,58,0,11.54,-100.0,14.047015873015871,0.0,33
841636,Ontario,Toronto,male,Bachelor,Urban,52380.0,Married,Star,2018-11-26,2021-12-05,7360.87,Standard,3,1,206,1640.83,0.28,0.04,74,4,20,13,14,6,31,26,15,10,23,19,25,82,50,10.81,-39.02,20.619142857142858,0.51,36
409984,Yukon,Whitehorse,male,College,Suburban,0.0,Single,Star,2021-04-14,2021-12-14,7452.23,2021 Promotion,2,1,38,3363.84,0.24,0.0,0,0,0,0,0,11,0,12,3,0,10,0,2,0,38,0.0,0.0,9.653968253968255,0.0,8
234836,Quebec,Hull,female,Bachelor,Rural,70263.0,Married,Star,2020-04-01,2020-12-01,7462.93,Standard,3,1,101,3342.87,0.34,0.04,48,0,0,0,15,8,15,10,17,15,17,0,4,53,0,10.42,-100.0,12.585992063492064,0.62,8
483631,Ontario,Toronto,female,Bachelor,Urban,97899.0,Divorced,Star,2016-01-24,2021-04-04,7486.07,Standard,3,1,138,2129.46,0.26,0.0,58,11,4,21,16,0,17,36,11,4,19,0,0,65,15,12.07,-76.92,25.328849206349204,0.0,62
972787,Quebec,Montreal,male,Bachelor,Suburban,87473.0,Divorced,Star,2020-12-28,2021-08-28,7584.36,Standard,3,1,58,2249.88,0.07,0.0,0,6,0,1,7,0,12,18,14,0,0,0,0,0,58,0.0,0.0,18.75873015873016,0.0,8
217761,British Columbia,Kelowna,female,Bachelor,Rural,98701.0,Married,Star,2018-10-04,2021-01-12,7610.84,Standard,3,1,132,1966.89,0.18,0.0,62,1,13,6,23,8,21,0,25,28,8,0,0,69,1,11.29,-98.55,24.913039682539683,0.0,27
991442,Ontario,Toronto,male,Bachelor,Urban,60184.0,Divorced,Star,2017-09-13,2021-04-01,7664.22,Standard,3,1,128,1464.36,0.38,0.0,49,0,6,38,9,23,34,0,0,15,0,2,0,54,25,10.2,-53.7,32.47739682539683,0.0,43
485258,New Brunswick,Fredericton,male,Bachelor,Rural,31686.0,Married,Star,2020-07-22,2021-03-22,7685.4,Standard,3,1,53,3175.62,0.21,0.0,20,0,8,3,0,0,0,0,15,0,6,21,0,22,11,10.0,-50.0,9.905714285714284,0.0,8
277145,Nova Scotia,Halifax,male,Bachelor,Urban,90969.0,Single,Star,2020-01-20,2021-12-30,7779.59,Standard,3,1,140,2386.08,0.4,0.05,32,5,11,8,0,4,6,17,18,36,26,10,0,35,74,9.38,111.43,24.08370634920635,0.49,23
352377,Alberta,Calgary,female,Master,Rural,21073.0,Divorced,Star,2017-01-28,2021-11-18,7805.31,Standard,4,1,184,2228.91,0.24,0.0,46,10,10,10,10,28,28,36,6,10,10,20,6,51,87,10.87,70.59,29.174500000000002,0.0,58
475034,Ontario,Kingston,female,Bachelor,Suburban,64543.0,Married,Star,2021-04-20,2021-12-20,7824.49,2021 Promotion,3,1,66,1796.86,0.11,0.0,0,0,0,0,0,13,13,13,0,0,8,8,11,0,66,0.0,0.0,18.142857142857142,0.0,8
377489,Manitoba,Winnipeg,male,College,Urban,0.0,Single,Star,2018-02-12,2021-05-04,7897.02,Standard,2,1,115,1998.6,0.19,0.05,41,5,29,10,4,5,32,0,0,0,13,8,10,46,28,12.2,-39.13,19.86739682539683,0.67,39
448823,British Columbia,Whistler,female,Bachelor,Rural,62291.0,Married,Star,2020-03-02,2020-11-02,7901.7,Standard,3,1,89,2370.3,0.26,0.02,42,0,0,0,4,8,34,0,17,23,4,0,0,47,0,11.9,-100.0,23.303325396825393,1.51,8
293100,Ontario,Trenton,female,Bachelor,Rural,35406.0,Divorced,Star,2020-02-20,2020-10-20,7903.99,Standard,3,1,82,1190.12,0.34,0.06,39,0,0,13,19,8,0,0,0,25,17,0,0,43,0,10.26,-100.0,16.163896825396822,1.4,8
252110,Ontario,Toronto,female,Bachelor,Suburban,89284.0,Married,Star,2017-12-10,2021-01-05,7920.11,Standard,3,1,156,1869.73,0.29,0.15,74,15,10,0,13,13,23,34,30,10,8,0,0,82,0,10.81,-100.0,29.96720634920635,0.18,37
940187,Ontario,Toronto,female,Bachelor,Suburban,60214.0,Married,Star,2021-04-10,2021-12-10,7943.51,2021 Promotion,3,1,71,1150.44,0.3,0.0,0,0,0,0,0,11,2,7,16,13,11,0,11,0,71,0.0,0.0,20.027777777777775,0.0,8
572836,Ontario,Toronto,male,High School or Below,Rural,22699.0,Married,Star,2020-04-07,2020-12-07,7956.15,Standard,1,1,53,2767.98,0.28,0.05,25,0,0,0,0,13,0,0,4,17,0,19,0,28,0,12.0,-100.0,9.854920634920633,1.15,8
543881,Alberta,Edmonton,male,Bachelor,Rural,93459.0,Married,Star,2016-12-11,2020-12-20,7996.01,Standard,3,1,148,1879.96,0.04,0.0,70,13,0,19,0,2,36,19,0,4,4,25,27,78,0,11.43,-100.0,33.45571428571428,0.0,48
239749,Ontario,Ottawa,female,College,Urban,0.0,Divorced,Star,2021-04-17,2021-12-17,8007.4,2021 Promotion,2,1,52,1409.65,0.13,0.0,0,0,0,0,0,1,20,11,0,0,0,5,15,0,52,0.0,0.0,19.911111111111115,0.0,8
585277,Ontario,Toronto,male,Bachelor,Suburban,57664.0,Married,Star,2016-12-26,2021-08-01,8051.57,Standard,3,1,154,1261.06,0.15,0.0,50,23,3,4,33,11,0,13,43,25,0,0,0,55,49,10.0,-10.91,33.37037301587301,0.0,55
534510,Alberta,Peace River,male,College,Urban,0.0,Single,Star,2020-06-27,2021-02-27,8071.65,Standard,2,1,97,1352.73,0.49,0.0,41,10,0,0,0,0,0,23,25,25,10,6,0,46,10,12.2,-78.26,22.012539682539693,0.0,8
167575,British Columbia,Vancouver,male,College,Rural,0.0,Single,Star,2020-02-26,2020-10-26,8083.54,Standard,2,1,129,1526.53,0.21,0.0,61,0,0,15,4,13,30,6,17,17,27,0,0,68,0,11.48,-100.0,25.020444444444447,0.0,8
890404,Ontario,Kingston,female,College,Rural,0.0,Single,Star,2020-12-25,2021-08-25,8123.02,Standard,2,1,43,2612.49,0.49,0.03,0,0,5,11,3,5,0,10,9,0,0,0,0,0,43,0.0,0.0,8.846825396825398,2.37,8
883505,British Columbia,Vancouver,male,Bachelor,Rural,86811.0,Married,Star,2020-04-30,2021-07-21,8157.93,Standard,3,1,161,1623.19,0.21,0.0,45,8,8,0,0,22,47,30,30,2,10,4,0,50,66,11.11,32.0,38.21406349206349,0.0,15
734556,British Columbia,Victoria,male,Bachelor,Urban,29057.0,Married,Star,2020-04-27,2020-12-27,8178.24,Standard,3,1,46,3230.96,0.22,0.0,22,0,0,0,0,0,4,0,0,0,21,0,21,24,0,9.09,-100.0,11.071428571428571,0.0,8
606563,New Brunswick,Fredericton,male,Bachelor,Suburban,48866.0,Married,Star,2016-04-19,2021-05-06,8237.25,Standard,3,1,185,1575.85,0.16,0.03,78,23,2,28,21,28,21,0,21,0,2,25,15,87,20,11.54,-77.01,29.14313492063492,1.03,61
606396,Ontario,Toronto,female,College,Urban,0.0,Single,Star,2021-04-25,2021-12-25,8255.06,2021 Promotion,2,1,35,3376.91,0.29,0.0,0,0,0,0,0,11,0,0,4,2,2,7,9,0,35,0.0,0.0,6.884920634920635,0.0,8
649972,Nova Scotia,Halifax,female,Bachelor,Urban,96689.0,Married,Star,2018-04-05,2021-02-27,8272.33,Standard,3,1,88,2895.5,0.38,0.08,37,3,30,10,0,0,0,0,6,17,15,0,8,41,10,10.81,-75.61,13.056214285714288,0.42,35
766691,British Columbia,Vancouver,female,High School or Below,Rural,19189.0,Married,Star,2019-07-28,2020-03-28,8281.74,Standard,1,1,28,1526.57,0.0,0.0,14,21,8,0,0,0,0,0,0,0,0,0,0,15,0,7.14,-100.0,6.4402142857142834,0.0,8
552755,Manitoba,Winnipeg,female,Doctor,Urban,23879.0,Married,Star,2020-02-10,2020-10-10,8368.88,Standard,5,1,112,2132.94,0.29,0.02,53,0,0,21,11,8,0,0,30,17,25,0,0,59,0,11.32,-100.0,25.140658730158737,1.54,8
771932,Ontario,Toronto,female,Master,Urban,19683.0,Married,Star,2020-10-14,2021-02-01,8382.63,Standard,4,1,9,7636.11,0.33,0.0,4,1,0,0,0,0,0,0,0,0,0,6,2,4,1,0.0,-75.0,0.487015873015873,0.0,4
394569,British Columbia,Dawson Creek,male,Bachelor,Urban,46503.0,Divorced,Star,2019-06-10,2020-02-10,8427.17,Standard,3,1,19,1961.32,0.0,0.0,9,19,0,0,0,0,0,0,0,0,0,0,0,10,0,11.11,-100.0,4.884920634920633,0.0,8
242387,Ontario,Sudbury,male,Doctor,Suburban,25539.0,Married,Star,2021-04-18,2021-12-18,8438.46,2021 Promotion,5,1,44,2843.41,0.36,0.06,0,0,0,0,0,0,12,19,4,7,0,2,0,0,44,0.0,0.0,14.863492063492066,1.22,8
243751,Alberta,Edmonton,male,Bachelor,Urban,23791.0,Divorced,Star,2018-09-01,2021-09-25,8495.16,Standard,3,1,165,1928.27,0.19,0.02,67,24,9,7,11,0,1,8,20,27,15,15,28,74,24,10.45,-67.57,23.318634920634913,1.18,37
721456,Quebec,Hull,male,Doctor,Urban,26057.0,Divorced,Star,2020-11-21,2021-07-21,8509.85,Standard,5,1,41,1517.39,0.24,0.0,0,1,5,0,1,14,0,20,0,0,0,0,0,0,41,0.0,0.0,16.465873015873015,0.0,8
963170,Alberta,Edmonton,male,Bachelor,Suburban,46703.0,Single,Star,2021-01-31,2021-09-30,8573.46,Standard,3,1,24,2897.62,0.42,0.0,0,0,0,0,7,0,7,0,4,6,0,0,0,0,24,0.0,0.0,3.828571428571428,0.0,8
406287,Alberta,Calgary,male,Bachelor,Urban,21474.0,Married,Star,2020-07-03,2021-03-03,8668.61,Standard,3,1,70,1489.6,0.3,0.0,32,3,0,0,0,0,0,0,17,13,25,0,11,35,3,9.38,-91.43,13.747896825396824,0.0,8
170801,Ontario,Toronto,male,College,Urban,0.0,Married,Star,2021-01-07,2021-09-07,8709.32,Standard,2,1,49,1886.02,0.41,0.12,0,0,6,0,2,14,9,16,1,1,0,0,0,0,49,0.0,0.0,14.523015873015872,0.79,8
397242,British Columbia,Dawson Creek,female,Bachelor,Suburban,22849.0,Married,Star,2016-05-11,2020-11-05,8789.88,Standard,3,1,120,1661.42,0.11,0.03,57,19,10,17,0,19,0,4,34,13,0,4,0,63,0,10.53,-100.0,24.156214285714285,1.44,54
577901,Nova Scotia,Halifax,male,Bachelor,Rural,61246.0,Married,Star,2019-10-14,2020-06-14,8828.38,Standard,3,1,82,759.74,0.21,0.09,39,21,11,0,21,28,0,0,0,0,0,0,0,43,0,10.26,-100.0,20.714753968253966,1.56,8
489609,Ontario,Toronto,female,Bachelor,Urban,76558.0,Married,Star,2019-06-08,2021-06-14,8901.47,Standard,3,1,66,1904.7,0.23,0.0,22,8,0,17,0,0,0,19,0,10,0,13,0,25,19,13.64,-24.0,11.239706349206347,0.0,24
977377,Ontario,Ottawa,male,College,Urban,0.0,Single,Star,2020-03-08,2020-10-31,8984.04,Standard,2,1,137,1149.93,0.23,0.0,65,0,0,0,27,13,23,0,34,19,21,0,0,72,0,10.77,-100.0,33.44857142857142,0.0,8
982433,Quebec,Montreal,male,College,Suburban,0.0,Married,Star,2021-02-17,2021-08-26,9087.59,2021 Promotion,2,1,46,1572.98,0.11,0.0,0,0,0,3,7,0,1,21,14,0,0,0,0,0,46,0.0,0.0,18.206349206349206,0.0,6
798708,Ontario,Ottawa,female,Bachelor,Urban,65103.0,Married,Star,2020-12-02,2021-08-02,9095.15,Standard,3,1,39,1910.54,0.49,0.03,0,0,2,0,0,0,17,5,15,0,0,0,0,0,39,0.0,0.0,14.307142857142859,3.61,8
496820,Ontario,Toronto,female,Bachelor,Urban,97030.0,Married,Star,2017-06-11,2021-10-09,9247.46,Standard,3,1,167,2002.99,0.41,0.03,57,6,9,22,13,7,2,42,33,25,8,0,0,63,47,10.53,-25.4,29.374182539682533,0.81,52
746796,British Columbia,Vancouver,female,Bachelor,Rural,36067.0,Married,Star,2019-01-17,2020-03-22,9378.63,Standard,3,1,23,3707.48,0.48,0.0,11,11,0,11,0,0,0,0,0,0,0,0,0,12,0,9.09,-100.0,3.310857142857144,0.0,14
472589,Newfoundland,St. John's,male,Bachelor,Suburban,27769.0,Married,Star,2016-06-11,2021-06-27,9521.22,Standard,3,1,115,2600.24,0.26,0.04,34,9,21,1,20,8,14,8,10,10,2,13,0,38,43,11.76,13.16,11.444571428571429,0.78,61
953420,Alberta,Calgary,female,Bachelor,Suburban,39266.0,Married,Star,2021-01-08,2021-09-08,9587.33,Standard,3,1,17,4202.41,0.29,0.0,0,0,0,4,7,0,2,0,4,0,0,0,0,0,17,0.0,0.0,2.1992063492063494,0.0,8
376929,Alberta,Banff,male,High School or Below,Urban,17514.0,Married,Star,2021-02-24,2021-03-30,9753.31,2021 Promotion,1,1,11,580.64,0.0,0.0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,3.3611111111111116,0.0,1
541953,British Columbia,Vancouver,female,College,Rural,0.0,Married,Star,2019-06-10,2021-04-09,9810.41,Standard,2,1,183,1918.8,0.17,0.02,75,11,0,32,7,4,0,40,32,23,0,2,32,83,25,10.67,-69.88,47.54650000000001,1.57,22
772025,Manitoba,Winnipeg,female,College,Rural,0.0,Married,Star,2021-04-26,2021-12-26,9902.39,2021 Promotion,2,1,22,3697.77,0.18,0.0,0,0,0,0,0,6,2,0,0,1,11,2,0,0,22,0.0,0.0,4.358730158730159,0.0,8
499563,Ontario,Ottawa,male,College,Suburban,0.0,Married,Star,2021-04-01,2021-12-01,10013.78,2021 Promotion,2,1,46,1170.87,0.24,0.1,0,0,0,0,3,0,10,17,0,9,7,0,0,0,46,0.0,0.0,13.406349206349208,1.9,8
230070,Quebec,Hull,male,Master,Urban,11828.0,Divorced,Star,2020-11-09,2021-07-09,10083.49,Standard,4,1,22,4642.05,0.55,0.0,5,3,0,0,0,6,2,0,0,0,0,0,11,6,11,20.0,83.33,2.863492063492063,0.0,8
819521,British Columbia,Victoria,female,Master,Urban,11828.0,Divorced,Star,2021-03-11,2021-11-11,10083.49,2021 Promotion,4,1,62,1691.61,0.15,0.0,0,0,0,0,0,9,16,16,8,6,6,1,0,0,62,0.0,0.0,17.806349206349207,0.0,8
253283,Ontario,Toronto,female,College,Rural,0.0,Married,Star,2020-05-31,2021-01-31,10169.37,Standard,2,1,102,1023.13,0.27,0.09,47,3,0,0,0,0,0,23,0,19,25,0,32,52,3,10.64,-94.23,28.33577777777778,1.09,8
569769,Ontario,Ottawa,female,Master,Urban,14290.0,Married,Star,2020-12-18,2021-09-22,10179.72,Standard,4,1,63,1869.54,0.13,0.0,0,0,1,11,0,13,0,6,18,14,0,0,0,0,63,0.0,0.0,21.05,0.0,9
941719,Ontario,Toronto,female,College,Suburban,0.0,Single,Star,2020-06-10,2021-02-10,10346.32,Standard,2,1,92,1598.97,0.16,0.0,42,0,3,0,0,0,0,19,0,10,21,25,15,47,3,11.9,-93.62,18.266944444444448,0.0,8
712636,Quebec,Quebec City,female,Bachelor,Urban,88233.0,Single,Star,2019-11-02,2020-07-02,10439.5,Standard,3,1,48,1973.15,0.12,0.08,22,0,0,13,0,0,0,34,0,0,0,0,0,25,0,13.64,-100.0,17.498753968253954,1.36,8
459835,Ontario,Toronto,female,Bachelor,Rural,45259.0,Single,Star,2021-02-02,2021-10-02,10477.68,2021 Promotion,3,1,18,1346.72,0.22,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0.0,0.0,9.000000000000002,0.0,8
578234,Ontario,Toronto,male,Bachelor,Urban,61108.0,Divorced,Star,2017-01-15,2020-06-19,10484.92,Standard,3,1,63,1929.92,0.1,0.07,30,17,0,0,23,6,17,0,0,0,0,0,0,33,0,10.0,-100.0,13.169928571428573,1.21,41
902421,Manitoba,Winnipeg,male,Bachelor,Urban,34837.0,Single,Star,2019-10-11,2020-06-11,10720.42,Standard,3,1,103,1924.43,0.37,0.07,49,8,2,28,19,25,21,0,0,0,0,0,0,54,0,10.2,-100.0,24.32885714285714,0.78,8
577374,Manitoba,Winnipeg,male,Bachelor,Suburban,74835.0,Married,Star,2018-01-01,2021-08-10,10760.18,Standard,3,1,176,1890.2,0.26,0.03,76,2,1,33,4,13,9,38,33,0,0,10,32,85,14,11.84,-83.53,39.78135714285717,1.2,43
921530,Yukon,Whitehorse,male,Bachelor,Rural,24195.0,Married,Star,2017-08-10,2020-12-31,10793.76,Standard,3,1,122,2326.43,0.36,0.04,58,0,0,21,25,21,13,0,8,19,0,0,15,64,0,10.34,-100.0,21.361777777777778,0.97,41
616137,British Columbia,Vancouver,female,Bachelor,Rural,30761.0,Divorced,Star,2020-10-03,2021-06-03,10796.45,Standard,3,1,40,2916.5,0.42,0.0,12,0,6,6,0,3,0,0,0,0,0,4,21,13,15,8.33,15.38,7.527706349206351,0.0,8
873297,Quebec,Montreal,male,Bachelor,Urban,24164.0,Divorced,Star,2020-08-28,2021-04-28,10972.07,Standard,3,1,72,1999.72,0.36,0.07,27,7,3,0,5,0,0,0,0,23,0,13,21,30,15,11.11,-50.0,14.49542857142857,1.08,8
686561,Ontario,Sudbury,female,Bachelor,Rural,96721.0,Married,Star,2021-03-21,2021-11-21,10986.23,2021 Promotion,3,1,50,2116.18,0.28,0.05,0,0,0,0,2,3,13,14,0,8,0,10,0,0,50,0.0,0.0,13.501587301587303,2.26,8
248196,Quebec,Montreal,male,Bachelor,Rural,51643.0,Single,Star,2019-09-18,2020-05-18,11009.13,Standard,3,1,65,1040.78,0.17,0.08,31,2,13,0,21,28,0,0,0,0,0,0,0,34,0,9.68,-100.0,17.166825396825395,2.16,8
827309,Quebec,Montreal,male,Bachelor,Rural,88858.0,Married,Star,2017-11-25,2021-06-23,11255.46,Standard,3,1,157,2124.62,0.25,0.0,66,3,20,3,4,20,21,4,23,15,13,0,30,73,18,10.61,-75.34,21.466563492063493,0.0,43
831928,Ontario,Toronto,female,Bachelor,Urban,64642.0,Married,Star,2020-10-29,2021-06-29,11565.69,Standard,3,1,48,2730.23,0.25,0.0,14,0,5,0,9,6,0,0,0,0,0,4,25,15,20,7.14,33.33,11.136849206349206,0.0,8
594681,Ontario,Toronto,female,Bachelor,Suburban,67616.0,Married,Star,2016-01-29,2020-05-23,11599.5,Standard,3,1,68,1452.53,0.19,0.0,32,0,8,23,25,13,0,0,0,0,0,0,0,36,0,12.5,-100.0,15.834857142857144,0.0,52
579785,Manitoba,Winnipeg,female,Bachelor,Rural,90016.0,Married,Star,2021-04-23,2021-12-23,11785.04,2021 Promotion,3,1,23,2141.83,0.17,0.0,0,0,0,0,0,10,0,0,0,5,1,7,0,0,23,0.0,0.0,4.580158730158729,0.0,8
971608,Manitoba,Winnipeg,male,Bachelor,Rural,57449.0,Single,Star,2019-08-10,2020-04-10,12157.33,Standard,3,1,11,5833.82,1.0,0.0,5,0,8,0,4,0,0,0,0,0,0,0,0,6,0,20.0,-100.0,0.9311428571428573,0.0,8
154889,Ontario,Ottawa,female,College,Rural,0.0,Single,Star,2019-11-29,2020-07-29,12176.01,Standard,2,1,74,1177.72,0.28,0.0,35,4,13,13,8,11,0,25,0,0,0,0,0,39,0,11.43,-100.0,12.345928571428573,0.0,8
462253,Quebec,Montreal,male,Bachelor,Suburban,85789.0,Married,Star,2019-07-18,2020-03-18,12332.52,Standard,3,1,30,2256.57,0.0,0.0,14,0,10,21,0,0,0,0,0,0,0,0,0,16,0,14.29,-100.0,6.816825396825396,0.0,8
394195,British Columbia,Whistler,male,College,Rural,0.0,Single,Star,2016-11-30,2020-01-28,12944.19,Standard,2,1,2,14336.5,1.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-100.0,0.04884920634920635,0.0,38
447439,British Columbia,Whistler,male,Master,Rural,15083.0,Married,Star,2020-05-09,2021-01-09,12947.68,Standard,4,1,138,1135.57,0.14,0.0,64,3,0,0,0,0,30,28,27,0,25,25,0,71,3,10.94,-95.77,37.654753968253964,0.0,8
387721,Manitoba,Winnipeg,female,College,Suburban,0.0,Single,Star,2016-12-14,2021-12-03,13104.15,Standard,2,1,177,2044.65,0.19,0.0,59,28,10,0,16,11,52,0,33,6,6,14,0,66,52,11.86,-21.21,33.67349206349206,0.0,60
546994,Manitoba,Winnipeg,female,Doctor,Suburban,11432.0,Married,Star,2019-12-07,2020-08-07,13466.92,Standard,5,1,55,1202.87,0.62,0.12,26,0,0,13,8,27,4,0,4,0,0,0,0,29,0,11.54,-100.0,11.50161111111111,1.65,8
227303,Ontario,Trenton,male,Bachelor,Rural,75037.0,Married,Star,2021-06-27,2021-11-25,13530.03,Standard,3,1,36,2439.19,0.39,0.11,0,0,0,0,0,0,0,17,10,9,0,0,0,0,36,0.0,0.0,12.4,1.44,5
372865,Ontario,Toronto,female,Bachelor,Urban,48534.0,Married,Star,2020-04-18,2020-12-18,13575.68,Standard,3,1,95,2399.44,0.46,0.0,45,0,0,0,0,13,25,0,17,15,0,8,17,50,0,11.11,-100.0,16.62587301587302,0.0,8
467455,Ontario,Toronto,female,Bachelor,Rural,55588.0,Married,Star,2019-12-19,2020-08-19,13681.71,Standard,3,1,68,2287.74,0.19,0.05,32,2,4,2,0,2,0,36,23,0,0,0,0,36,0,12.5,-100.0,22.764571428571426,1.69,8
298543,Ontario,Toronto,male,Bachelor,Suburban,59207.0,Single,Star,2020-12-21,2021-08-21,13770.98,Standard,3,1,64,2113.55,0.25,0.0,0,5,6,3,13,14,14,2,7,0,0,0,0,0,64,0.0,0.0,16.292063492063487,0.0,8
